lang,query,url,title,error
uk,Національний корпус,https://vk.com/nationalcorpskyivschina,НАЦІОНАЛЬНИЙ КОРПУС | КИЇВЩИНА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/national_corps_jovtivodu,НАЦІОНАЛЬНИЙ КОРПУС | ЖОВТІ ВОДИ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/public150445129,НАЦІОНАЛЬНИЙ КОРПУС | БІЛОЗЕРСЬКЕ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 12.03.2015 № 27-31-2015/Ид831-15
uk,Національний корпус,https://vk.com/ckazov4851,НАЦІОНАЛЬНИЙ КОРПУС | ТРОСТЯНЕЦ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/civilcorps_azov_lubotin,НАЦІОНАЛЬНИЙ КОРПУС | Люботин,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpssumy,НАЦІОНАЛЬНИЙ КОРПУС | СУМИ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpschernihiv,НАЦІОНАЛЬНИЙ КОРПУС | ЧЕРНІГІВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 12.03.2015 № 27-31-2015/Ид831-15
uk,Національний корпус,https://vk.com/nationalcorpslviv,НАЦІОНАЛЬНИЙ КОРПУС | ЛЬВІВЩИНА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/frunzenskiy.azov,НАЦІОНАЛЬНИЙ КОРПУС | НЕМИШЛЯНСЬКИЙ РАЙОН,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/club142702816,"НВР ""Правий сектор"" Мокра Калигірка",Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 12.03.2015 № 27-31-2015/Ид831-15
uk,Національний корпус,https://vk.com/nationalcorpskharkiv,НАЦІОНАЛЬНИЙ КОРПУС | ХАРКІВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorps_kosiv,НАЦІОНАЛЬНИЙ КОРПУС| КОСІВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpsvolodymyr,НАЦІОНАЛЬНИЙ КОРПУС | ВОЛОДИМИР-ВОЛИНСЬКИЙ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpsvinnica,НАЦІОНАЛЬНИЙ КОРПУС | ВІННИЦЯ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/civilcorps_azov_smila,НАЦІОНАЛЬНИЙ КОРПУС | СМІЛА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/azov_drg,Цивільний Корпус «АЗОВ» | Дрогобич,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpsrivne,НАЦІОНАЛЬНИЙ КОРПУС | РІВНЕНЩИНА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpsdonetsk,НАЦІОНАЛЬНИЙ КОРПУС | ДОНЕЧЧИНА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorps_yaremche,НАЦІОНАЛЬНИЙ КОРПУС | ЯРЕМЧЕ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpskherson,НАЦІОНАЛЬНИЙ КОРПУС | ХЕРСОН,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorps_katerynopil,НАЦІОНАЛЬНИЙ КОРПУС | Катеринопіль,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpsmariupol,НАЦІОНАЛЬНИЙ КОРПУС | МАРІУПОЛЬ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpsmarganets,НАЦІОНАЛЬНИЙ КОРПУС | МАРГАНЕЦЬ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nc_busk,Національний Корпус | Буськ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/club96353961,УНСО Корець,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 12.03.2015 № 27-31-2015/Ид831-15
uk,Національний корпус,https://vk.com/nationalcorpsprimorsk,НАЦІОНАЛЬНИЙ КОРПУС | ПРИМОРСЬК,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpsorg,НАЦІОНАЛЬНИЙ КОРПУС,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/borotbatryvae1488,Боротьба триває!,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Ачинский городской суд - Красноярский край) от 12.07.2018 № 2а-2556/2018
uk,Національний корпус,https://vk.com/club84175993,Правый сектор,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 13.03.2015 № 27-31-2015/Ид831-15
uk,Національний корпус,https://vk.com/nationalcorpskiev,НАЦІОНАЛЬНИЙ КОРПУС | КИЇВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/club111681468,Правый сектор,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 12.03.2015 № 27-31-2015/Ид831-15
uk,Національний корпус,https://vk.com/nationalcorps_mlt,НАЦІОНАЛЬНИЙ КОРПУС | МЕЛІТОПОЛЬ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorpsmykolaiv,НАЦІОНАЛЬНИЙ КОРПУС | МИКОЛАЇВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 12.03.2015 № 27-31-2015/Ид831-15
uk,Національний корпус,https://vk.com/nationalcorpszp,НАЦІОНАЛЬНИЙ КОРПУС | ЗАПОРІЖЖЯ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 12.03.2015 № 27-31-2015/Ид831-15
uk,Національний корпус,https://vk.com/nationalcorpscherkasy,НАЦІОНАЛЬНИЙ КОРПУС | ЧЕРКАЩИНА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorps_doluna,НАЦІОНАЛЬНИЙ КОРПУС | ДОЛИНА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/nationalcorps_bolehiv,НАЦІОНАЛЬНИЙ КОРПУС | БОЛЕХІВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/azov.chernigiv,"Цивільний корпус ""Азов"" Чернігівщина",Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
uk,Національний корпус,https://vk.com/combat_hammer,"УНА-УНСО Рівне, Бойовий Молот ім. Музичко О.",Этот материал заблокирован на территории РФ по требованию Роскомнадзора на основании решения Генеральной прокуратуры № 27-27-2014 от 04.03.2014
uk,Національний корпус,https://vk.com/nationalcorpsberdichiv,НАЦІОНАЛЬНИЙ КОРПУС | БЕРДИЧІВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
ru,Диазепам,https://vk.com/club218521479,paroxetin paxil diazepam atarax dimedrol,Этот материал заблокирован на территории РФ на основании решения Федеральной службы по надзору в сфере здравоохранения от 30.01.2023 № 2023-01-30-1659-ПЛ
ru,Диазепам,https://vk.com/club218521512,paroxetin paxil diazepam atarax dimedrol,Этот материал заблокирован на территории РФ на основании решения Федеральной службы по надзору в сфере здравоохранения от 30.01.2023 № 2023-01-30-1656-ПЛ
ru,Диазепам,https://vk.com/club204133751,алпразолам ксанакс клофелин диазепам реланиум,Этот материал заблокирован на территории РФ на основании решения Федеральной службы по надзору в сфере здравоохранения от 19.07.2021 № 2021-05-24-1903-ПЛ
ru,Диазепам,https://vk.com/club217798815,BAKLOSAN GABAPENTIN FENOTROPIL DIAZEPAM,Этот материал заблокирован на территории РФ на основании решения Федеральной службы по надзору в сфере здравоохранения от 26.01.2023 № 2023-01-25-2918-ПЛ
ru,Диазепам,https://vk.com/club218521567,BAKLOSAN GABAPENTIN ZOPIKLON DIAZEPAM GRANDAXIN,Этот материал заблокирован на территории РФ на основании решения Федеральной службы по надзору в сфере здравоохранения от 30.01.2023 № 2023-01-30-1562-ПЛ
ru,Диазепам,https://vk.com/club217798788,BAKLOSAN GABAPENTIN FENOTROPIL DIAZEPAM,Этот материал заблокирован на территории РФ на основании решения Федеральной службы по надзору в сфере здравоохранения от 26.01.2023 № 2023-01-25-2919-ПЛ
ru,Диазепам,https://vk.com/club218042549,TSIKLODOL GABAPENTIN DIAZEPAM KLOFELIN GOLDLAIN,Этот материал заблокирован на территории РФ на основании решения Федеральной службы по надзору в сфере здравоохранения от 30.01.2023 № 2023-01-30-1567-ПЛ
be,Ядзерная зброя,https://vk.com/nationalcorps_verkhovyna,НАЦІОНАЛЬНИЙ КОРПУС | ВЕРХОВИНА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorps_vyshgorod,НАЦІОНАЛЬНИЙ КОРПУС | ВИШГОРОД,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/civilcorps_irpin,НАЦІОНАЛЬНИЙ КОРПУС | ІРПІНЬ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorpskiev,НАЦІОНАЛЬНИЙ КОРПУС | КИЇВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorpsvinnica,НАЦІОНАЛЬНИЙ КОРПУС | ВІННИЦЯ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorps_bohorodchany,НАЦІОНАЛЬНИЙ КОРПУС | БОГОРОДЧАНИ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorps_mlt,НАЦІОНАЛЬНИЙ КОРПУС | МЕЛІТОПОЛЬ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorpsc_uman,НАЦІОНАЛЬНИЙ КОРПУС | УМАНЬ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorpskyivschina,НАЦІОНАЛЬНИЙ КОРПУС | КИЇВЩИНА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/civilcorps_vasylkiv,НАЦІОНАЛЬНИЙ КОРПУС | ВАСИЛЬКІВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/merefa_azov,НАЦІОНАЛЬНИЙ КОРПУС| Мерефа,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorpszhitomyr,НАЦІОНАЛЬНИЙ КОРПУС | ЖИТОМИР,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorps_katerynopil,НАЦІОНАЛЬНИЙ КОРПУС | Катеринопіль,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/civilcorps_azov_kalush,НАЦІОНАЛЬНИЙ КОРПУС | КАЛУШ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorpszp,НАЦІОНАЛЬНИЙ КОРПУС | ЗАПОРІЖЖЯ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 12.03.2015 № 27-31-2015/Ид831-15
be,Ядзерная зброя,https://vk.com/nationalcorps_kolomuya,НАЦІОНАЛЬНИЙ КОРПУС | КОЛОМИЯ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nc_chervonograd,Національний Корпус | Червоноград,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorps_bolehiv,НАЦІОНАЛЬНИЙ КОРПУС | БОЛЕХІВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorps_if,НАЦІОНАЛЬНИЙ КОРПУС | ІВАНО-ФРАНКІВСЬК,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/chernihivnationalcorps,Ликвидация Безграмотности | СПЕЦНАЗ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 12.03.2015 № 27-31-2015/Ид831-15
be,Ядзерная зброя,https://vk.com/nationalcorps_rozhniativ,НАЦІОНАЛЬНИЙ КОРПУС | РОЖНЯТІВ,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorpsprimorsk,НАЦІОНАЛЬНИЙ КОРПУС | ПРИМОРСЬК,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorpsbc,НАЦІОНАЛЬНИЙ КОРПУС | БІЛА ЦЕРКВА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Ядзерная зброя,https://vk.com/nationalcorpsorg,НАЦІОНАЛЬНИЙ КОРПУС,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
be,Легіён «Свабода Расіі»,https://vk.com/russkayasvoboda,Всенародное движение Легиона «Свобода России»,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры РФ № 27-31-2022/Ид13719-22 от 30.09.2022
be,Легіён «Свабода Расіі»,https://vk.com/legion_free_russia,Легион Свобода России,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 08.07.2022 № 27-31-2022/Ид9689-22
ka,Путин хуйло,https://vk.com/ptn_pnh_123,ПТН ХЙО-Путин Хуйло ツ,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club71410248,Путин ХУЙЛО =),Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club76711776,Путин хуйло,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/huylo_putin,Путин Хуйло,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/pedo.putin,Путин хуйло́ педофил,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 07.06.2022 № 27-31-2022/Ид7720-22
ka,Путин хуйло,https://vk.com/clubxytunpuiylo.ukraine,"Путин Хуйло,ми за мир.",Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club80033163,ПУТИН ХУЙЛО,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/tvdistrict,Путин Хуйло,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club75644044,Путин Хуйло!!!!!!!!!!,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/putin_huilo_l_a_l_a_l_a,Путин Хуйло,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club76749733,путин ХУЙЛО,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/ptnvgg,Путин ХУйло,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club75608218,Путин Хуйло :-) Ла-Ла-Ла,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club77367985,ПУТИН - ХУЙЛО,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club88356313,путин хуйло,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/public71702677,ПУТИН ХУЙЛО,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации № 27-27-2014/Ид1137-14 от 10.04.2014
ka,Путин хуйло,https://vk.com/club76180370,Путин*хуйло!,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/putinhuylolalala2014,путин хуйло ла ла ла,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club76984602,путин хуйло,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club71638626,путин_хуйло,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club77489754,путин хуйло )))лалалалалала,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/public67880457,Путин хуйло,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club77838129,Путин хуйло,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club13586286,путин ХУЙЛО! Русский корабль - иди НАХУЙ!,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры РФ от 24.02.2022 № 27-31-2020/Ид2145-22
ka,Путин хуйло,https://vk.com/club76051918,Путин Хуйло,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/putinhyulo_la,ПуТиН ХуЙлО ЛаЛаЛа,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club80015626,Путин Пидарас,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Тюмени - Тюменская область) от 31.05.2018 № 2А-3981/2018
ka,Путин хуйло,https://vk.com/republika_bih,Путин Хуйло,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 05.04.2022 № 27-31-2022/Ид4465-22
ka,Путин хуйло,https://vk.com/club76790126,Путин-ХУЙЛО,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club74605021,ПУТИН ХУЙЛО *ЛА ЛА ЛА*🔰 🔰 🔰 🔰 🔰 🔰 🔰 🔰 🔰,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/gamecloud_su,Путин - Хуйло,Этот материал заблокирован на территории РФ согласно требованию Генеральной прокуратуры Российской Федерации от 24.02.2022 № 27-31-2020/Ид2145-22
ka,Путин хуйло,https://vk.com/club85560341,Путин Хуйло,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/putin.hujlo,"Путин - хуйло/Путлер - Капут/Это, детка, рашизм",Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/putin_hujlo,Путин хуйло-ло,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/hfsv.spdvs,Путин Хуйло,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club70258569,ПУТИН ХУЙЛО.,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club80096737,Путин Хуйло,Этот материал заблокирован на территории РФ на основании решения суда/уполномоченного федерального органа исполнительной власти (Центральный районный суд г. Хабаровска - Хабаровский край) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club82209629,Путин хуйло,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/putinktohuilo,Путин кто ХУЙЛО,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/putin_huilo_ruski_pidarasu,ПУТИН ХУЙЛО!!! ВАТА ПИДАРАСЫ,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
ka,Путин хуйло,https://vk.com/club75335801,путин-ХУЙЛО!!!,Этот материал заблокирован на территории РФ согласно требованию Генеральной прокуратуры Российской Федерации от 24.02.2022 № 27-31-2020/Ид2145-22
ka,Путин хуйло,https://vk.com/puxuy,#Путин_Хуйло,Этот материал заблокирован на территории РФ на основании решения суда (Центральный районный суд города Хабаровска) от 10.08.2015 № 2-5951/2015
uk,Дипломатія,https://vk.com/nationalcorps_verkhovyna,НАЦІОНАЛЬНИЙ КОРПУС | ВЕРХОВИНА,Этот материал заблокирован на территории РФ на основании требования Генеральной прокуратуры Российской Федерации от 19.11.2015 № 27-31-2015/Ид3831-15
