lang,query,url,title,error,desktop_error,author,author_error,group_author,group_author_error,message,case_date
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456239285,The Beatles - All I’ve Got To Do (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456243099,The Beatles - Please Mr. Postman (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456243206,The Beatles - Please Please Me (1964),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_171185524,The Beatles - She Loves You (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video79867212_456240016,The Beatles - From Me To You (Big Night Out) 1963.09.01,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id79867212,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_170357029,The Beatles - Misery © 1963,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456245695,"The Beatles - Twist and Shout (Live at Studio Four, Granada TV Centre, Manchester, England, 14 August 1963)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456239206,The Beatles - Love Me Do (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456245665,The Beatles - Love Me Do (Official Video) © 1963,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456243264,The Beatles - All I’ve Got To Do (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456239205,The Beatles - Love Me Do (Official Video) © 1963,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456243040,The Beatles - One After 909 (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_171147952,The Beatles - Roll Over Beethoven (Hamburg. Germany 1961),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456243218,The Beatles - Medley (Album Please Please Me 1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456239199,The Beatles - Twist And Shout (Live at Manchester 1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_171126633,The Beatles - Love Me Do (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456243098,The Beatles - Money (That’s What I Want) (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_165649839,The Beatles She Loves You 1964,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video2568685_122338523,The Beatles - Act Naturally,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/io_nova,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456241277,The Beatles - Not A Second Time (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456242450,The Beatles - It Won't Belong (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456245663,"The Beatles - She Loves You (Live at the Swedish television pop music show Drop In, in Stockholm on 3 November. 1963)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456243135,The Beatles - She Loves You (A Hard Days Night 1964),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456244622,The Beatles - Twist and Shout (ATV in Birmingham. Sunday 15 December 1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456239260,The Beatles - Misery (1963),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456239293,The Beatles - Act Naturally (1965),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,The Beatles Bootleg Recordings 1963,https://vk.com/video179151037_456243324,The Beatles - Some Other Guy (Live at The Cavern Liverpool 1962),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456245985,"Alice Cooper - Welcome to My Nightmare (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456245993,"Alice Cooper - Ballad of Dwight Fry (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456246000,"Alice Cooper - Only Women Bleed (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456246072,"Alice Cooper - Bed of Nails (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456245960,"Alice Cooper - No More Mr. Nice Guy (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456246038,"Alice Cooper - Spark in the Dark (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456245977,"Alice Cooper - Steven (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456245944,"Alice Cooper - Desperado (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456245918,"Alice Cooper - Billion Dollar Babies (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456245952,"Alice Cooper - House of Fire (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456246009,"Alice Cooper - I Love the Dead (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456246032,"Alice Cooper - Muscle of Love (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ce,Карадона,https://vk.com/video179151037_456246082,"Alice Cooper - Under My Wheels (Live at The NEC in Birmingham, United Kingdom on December 1989)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Джепсен Карли Рэй,https://vk.com/video-57262446_166016238,"Круто) Клип Карли Рэй Джепсен, только от Селены, Эшли, Джастина и д.р.",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id101602019,This page has either been deleted or not been created yet.,https://vk.com/justinbieber1394,"",,
ru,Джепсен Карли Рэй,https://vk.com/video15890743_456239390,"Под настроение. - Том Хэнкс и Карли Рэй Джепсен с песней ""Ты мне очень нравишься"". – Tom Hanks and Carly Rae Jepsen - ""I Really",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id15890743,"","","",,
ru,Джепсен Карли Рэй,https://vk.com/video61402931_163272005,"Carly Rae Jepsen-Call Me Maybe(Может быть,позвонишь мне)",Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/olgunchik_volk,"","","",,
ru,Джепсен Карли Рэй,https://vk.com/video-58212103_171477523,Carly Rae Jepsen - Your Type (новый клип 2015 Карли Рэй Джепсен),Video sound unavailable.,"","","",https://vk.com/treble_clef_musicvideo,"",,
ru,Джепсен Карли Рэй,https://vk.com/video-23386867_456239050,"2015 г. №33 Карли Рэй Джепсен ""I really like you""",This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/club23386867,"",,
ru,Джепсен Карли Рэй,https://vk.com/video-58212103_456240944,Carly Rae Jepsen - Party For One (новый клип 2018 Карли Рей Джепсон),Video sound unavailable.,"","","",https://vk.com/treble_clef_musicvideo,"",,
ru,Джепсен Карли Рэй,https://vk.com/video-53570355_171197936,138. Carly Rae Jepsen(Карли Рэй Джепсен) - Run Away With Me (Клип) | vk.com/skromno ♥ Skromno ♥,Video sound unavailable.,"","","",https://vk.com/skromno,"",,
ru,Джепсен Карли Рэй,https://vk.com/video490277967_456239998,"Карли Рэй Джепсен - Позвони мне, может быть (Микс кавер на русском)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id490277967,"","","",,
ru,Джепсен Карли Рэй,https://vk.com/video-196794760_456239108,Карли Рэй Джепсен,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/star_scene,"",,
ru,Джепсен Карли Рэй,https://vk.com/video1977574_456239042,"Клип «I Really Like You» с Томом Хенксом канадской певицы Карли Рэй Джепсен Том, милый Том...)))",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id1977574,"","","",,
ru,Джепсен Карли Рэй,https://vk.com/video-159016725_456239099,Carly Rae Jepsen - Call Me Maybe,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/clip2018,"",,
ru,Джепсен Карли Рэй,https://vk.com/video-89435917_456239066,Carly Rae Jepsen - Boy Problems (►) AP_M music [#AP_M][vk.com/ap_music][#RnB #Pop],Video sound unavailable.,"","","",https://vk.com/ap_music,"",,
ru,Джепсен Карли Рэй,https://vk.com/video-23386867_169116905,"2012 г. №19 проект ""Owl City"" и Карли Рэй Джепсен ""Good time""",This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/club23386867,"",,
ru,Премия «Грэмми» за лучший рэп альбом,https://vk.com/video-159016725_456239084,Eminem - Love The Way You Lie ft. Rihanna,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/clip2018,"",,
ru,Премия «Грэмми» за лучший рэп альбом,https://vk.com/video-159016725_456239199,Eminem - Rap God (Explicit),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/clip2018,"",,
ru,Премия «Грэмми» за лучший рэп альбом,https://vk.com/video-159016725_456239086,Eminem - Not Afraid,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/clip2018,"",,
ru,Премия «Грэмми» за лучший рэп альбом,https://vk.com/video-133954118_456241804,Kendrick Lamar - LOYALTY. ft. Rihanna (2017),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/hostmusic,"",,
ru,Премия «Грэмми» за лучший рэп альбом,https://vk.com/video-133954118_456241164,"Logic - 1-800-273-8255 ft. Alessia Cara, Khalid (2017)",Video sound unavailable.,"","","",https://vk.com/hostmusic,"",,
ru,Премия «Грэмми» за лучший рэп альбом,https://vk.com/video19429685_162730265,Eminem заполучил 2 Грэмми,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id19429685,"","","",,
ru,Премия «Грэмми» за лучший рэп альбом,https://vk.com/video-116705_456242018,Frank Ocean - Skyline To (Music Video),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/new_forwardls_ru,"",,
ce,Категори Валлони,https://vk.com/video619876348_456239224,Tony Braxton - Un-Break My Heart,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ploae,"","","",,
ce,Категори Валлони,https://vk.com/video345772494_456239052,Toni Braxton - Un-Break My Heart (1996),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ritamilina,"","","",,
ru,Shades of Deep Purple,https://vk.com/video179151037_456241727,Deep Purple - Hey Joe (1968),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Shades of Deep Purple,https://vk.com/video179151037_456239866,Deep Purple - Hush (1968),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Shades of Deep Purple,https://vk.com/video179151037_456245783,Deep Purple - Hush (Playboy TV Show 1968),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Shades of Deep Purple,https://vk.com/video-68202101_456242454,Deep Purple - Hush (1988) (Official Video),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/unity.metal,"",,
ru,Shades of Deep Purple,https://vk.com/video179151037_456243180,Deep Purple - Wring That Neck (1969),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Shades of Deep Purple,https://vk.com/video179151037_456240599,"Deep Purple - Hush (Live in Playboy After Dark, November 14th, 1969)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Shades of Deep Purple,https://vk.com/video179151037_456241761,Deep Purple - Love Help Me (1968),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Shades of Deep Purple,https://vk.com/video179151037_456239988,Deep Purple - Wring That Neck (MKI Studio 1968),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Shades of Deep Purple,https://vk.com/video179151037_170707665,Deep Purple - And The Address (Playboy TV show 1968),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Shades of Deep Purple,https://vk.com/video167542070_456241232,Deep Purple - Help ( Denmark 1968 Remastered From The Vinyl Album Shades Of Deep Purple 33 Rpm ),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id167542070,"","","",,
ru,Shades of Deep Purple,https://vk.com/video179151037_456239920,Deep Purple - And the Address (Playboy TV show 1968),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Shades of Deep Purple,https://vk.com/video119859191_456239116,"Deep Purple - Hush(Shades Of Deep Purple,1968)",Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/lionkiller555,"","","",,
ru,Распадори Джакомо,https://vk.com/video-141682278_456245069,«Лацио» — «Сассуоло». Гол Джакомо Распадори,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Распадори Джакомо,https://vk.com/video-141682278_456245596,«Сассуоло» — «Дженоа». Гол Джакомо Распадори,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Распадори Джакомо,https://vk.com/video-198813611_456239876,«Сассуоло» – «Дженоа». Гол Джакомо Распадори,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Распадори Джакомо,https://vk.com/video-198813611_456240715,«Милан» – «Сассуоло». Дубль Джакомо Распадори,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Распадори Джакомо,https://vk.com/video-198813611_456240885,«Дженоа» – «Сассуоло». Гол Джакомо Распадори,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Распадори Джакомо,https://vk.com/video-198813611_456240952,«Сассуоло» – «Ювентус». Гол Джакомо Распадори,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Распадори Джакомо,https://vk.com/video-179985743_456244811,Джакомо Распадори открывает счёт в матче Италия – Англия,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Распадори Джакомо,https://vk.com/video-198813611_456240712,«Милан» – «Сассуоло». Гол Джакомо Распадори,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Распадори Джакомо,https://vk.com/video-198813611_456240557,«Сассуоло» – «Рома». Гол Джакомо Распадори,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Гаго Фернандо,https://vk.com/video86754844_147967932,Lady Gaga - Alejandro,Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/id86754844,"","","",,
ru,Гаго Фернандо,https://vk.com/video37334911_145277545,Lady GaGa - Alehandro + адаптация переведённого текста,Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/namesistem,"","","",,
ru,Гаго Фернандо,https://vk.com/video-179985743_456246047,Зачем виагра футболистам? / Камасутра от Билардо / Женщины Гаго / АРГЕНТИНА LOCA #11,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Гаго Фернандо,https://vk.com/video75380313_167222625,Lady GaGa - Alejandro ( official video ) ( 2010 ),Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/sanekitalodisco,"","","",,
ru,Гаго Фернандо,https://vk.com/video38711589_146420493,Lady GaGa - Alejandro,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/m.mikheeva1982,"","","",,
ru,Гаго Фернандо,https://vk.com/video69753805_150142046,"Леди Гага в старости! Интерпритация клипа ""Alejandro""",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id69753805,"","","",,
ru,Гаго Фернандо,https://vk.com/video179151037_168971510,Lady Gaga - Americano,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ru,Гаго Фернандо,https://vk.com/video24316936_146021998,Lady Gaga - Alejandro,Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/zoltron,"","","",,
ru,Гаго Фернандо,https://vk.com/video-179985743_456246048,Дерби Басков / Рондон крут? / Бои в Okko | Что будет с Ириной Зелененко #30,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Гаго Фернандо,https://vk.com/video-199047847_456428173,[melanie martinez] Melanie Martinez - Wheels On the Bus [Official Music Video],Video sound unavailable.,"","","",https://vk.com/vu_archive2,"",,
ru,Гаго Фернандо,https://vk.com/video49025027_147503217,Lady Gaga - Alejandro [SUPER EXCLUZIVE],Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/id49025027,"","","",,
ru,Сапата Дуван,https://vk.com/video-151498735_456246456,«Парма» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456240055,«Аталанта» — «Торино». Дубль Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456244586,«Удинезе» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456240586,«Сассуоло» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456240039,«Милан» – «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456244753,«Фрозиноне» - «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456239868,«Аталанта» – «Парма». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456244758,«Фрозиноне» - «Аталанта». Покер Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456244755,«Фрозиноне» - «Аталанта». Дубль Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456240497,«Верона» – «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456245302,«Верона» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456246458,«Парма» — «Аталанта». Дубль Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456247812,«Аталанта» — «Сассуоло». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456239278,«Аталанта» — «Сампдория». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456239727,«Аталанта» – «Рома». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456247083,«Наполи» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456240252,«Аталанта» – «Наполи». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456240794,«Аталанта» – «Болонья». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456240456,«Рома» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456245296,«Аталанта» — СПАЛ. Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456244280,«Аталанта» - «Ювентус». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456239908,«Беневенто» – «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456240746,«Аталанта» — «Лечче». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456244319,«Аталанта» — «Сассуоло». Гол Дувана Сапата,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456239806,«Аталанта» – «Сассуоло». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456240550,«Аталанта» – «Удинезе». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456245496,«Милан» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456245991,«Сампдория» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456244965,«Аталанта» — «Рома». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456239158,«Аталанта» — «Кальяри». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456240628,«Фиорентина» – «Аталанта». Дубль Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456245081,«Ювентус» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456243246,«Фиорентина» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456244284,«Аталанта» - «Ювентус». Дубль Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456240046,«Аталанта» — «Торино». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456244108,«Аталанта» - «Лацио». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456240982,«Дженоа» – «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456240627,«Фиорентина» – «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456240180,«Дженоа» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456244177,«Дженоа» - «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456247384,«Лацио» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
